"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46"
"368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66166666666667,2.565,2.83633333333333,2.8715,2.88966666666667,2.89583333333333,2.901,2.91183333333333,2.93566666666667,2.96933333333333,2.9935,3,3
"369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.63233333333333,2.478,2.72133333333333,2.757,2.79,2.82183333333333,2.85633333333333,2.8935,2.9255,2.9445,2.94716666666667,2.94866666666667,2.95483333333333
"370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6715,2.55266666666667,2.79533333333333,2.83366666666667,2.8645,2.89883333333333,2.91883333333333,2.93116666666667,2.94783333333333,2.96566666666667,2.97916666666667,2.98933333333333,2.99483333333333
"371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59033333333333,2.387,2.6165,2.6485,2.682,2.71083333333333,2.72866666666667,2.749,2.783,2.81533333333333,2.832,2.84683333333333,2.869
"372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.71033333333333,2.65816666666667,2.933,2.9825,2.99933333333333,3,3,3,3,3,3,3,3
"373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.71933333333333,2.67083333333333,2.93566666666667,2.97,2.98516666666667,2.9895,2.993,2.99583333333333,2.99683333333333,2.99866666666667,3,3,3
"374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2.99216666666667,3,3,3,3,3,3,3,3,3,3,3
"375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69533333333333,2.607,2.86183333333333,2.91,2.93433333333333,2.94316666666667,2.96266666666667,2.98566666666667,2.99583333333333,3,3,3,3
"376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.71333333333333,2.6525,2.90266666666667,2.93733333333333,2.95866666666667,2.963,2.974,2.986,2.9945,3,3,3,3
"377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.62983333333333,2.49033333333333,2.753,2.81766666666667,2.88866666666667,2.92983333333333,2.94516666666667,2.95666666666667,2.972,2.9875,2.99683333333333,2.99983333333333,3
"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66016666666667,2.56183333333333,2.84116666666667,2.89083333333333,2.93066666666667,2.96,2.97333333333333,2.97966666666667,2.98516666666667,2.9935,3,3,3
"379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02266666666667,2,2.99233333333333,3,3,3,3,3,3,3,3,3,3
"380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69233333333333,2.63833333333333,2.9165,2.95183333333333,2.981,2.99733333333333,2.99983333333333,3,3,3,3,3
"381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.723,2.66933333333333,2.928,2.96033333333333,2.97,2.9775,2.98316666666667,2.991,2.997,2.999,3,3
"382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69933333333333,2.66116666666667,2.95333333333333,2.98283333333333,2.9935,2.9975,2.99933333333333,3,3,3,3
"383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.7005,2.60816666666667,2.85,2.908,2.95233333333333,2.97516666666667,2.98666666666667,2.99316666666667,2.99716666666667,2.99933333333333,3
"384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.643,2.50316666666667,2.74633333333333,2.79083333333333,2.83733333333333,2.87266666666667,2.89283333333333,2.9025,2.91133333333333,2.9175,2.92383333333333
"385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6465,2.575,2.88833333333333,2.93183333333333,2.96283333333333,2.98533333333333,2.9955,2.99866666666667,3,3,3
"386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.67533333333333,2.63016666666667,2.943,2.98433333333333,2.9995,3,3,3,3,3,3
"387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.63516666666667,2.499,2.75433333333333,2.78933333333333,2.8285,2.8795,2.92633333333333,2.96283333333333,2.98716666666667,2.99616666666667,2.99816666666667
"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6525,2.50266666666667,2.726,2.7555,2.77883333333333,2.81566666666667,2.85266666666667,2.89866666666667,2.949,2.97583333333333,2.98433333333333
"389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.67866666666667,2.61333333333333,2.9025,2.9475,2.98166666666667,2.99866666666667,3,3,3,3,3
"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.7255,2.66483333333333,2.90866666666667,2.94216666666667,2.9675,2.98916666666667,2.997,3,3,3,3
"391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.704,2.65166666666667,2.93316666666667,2.97133333333333,2.98,2.98883333333333,2.99783333333333,3,3,3,3
"392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.52533333333333,2.211,2.3935,2.42516666666667,2.46833333333333,2.54083333333333,2.61733333333333,2.675,2.71266666666667,2.7435,2.77883333333333
"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.59333333333333,2.3765,2.6005,2.66333333333333,2.72383333333333,2.78916666666667,2.85616666666667,2.89233333333333,2.90683333333333,2.9205,2.93333333333333
"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.71466666666667,2.67716666666667,2.95383333333333,2.98733333333333,2.99866666666667,3,3,3,3,3,3
"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.691,2.60133333333333,2.8575,2.905,2.93666666666667,2.9535,2.95983333333333,2.969,2.97866666666667,2.98416666666667,2.98616666666667
"396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.54416666666667,2.2435,2.42483333333333,2.4645,2.49533333333333,2.515,2.54033333333333,2.5695,2.6005,2.62983333333333,2.67233333333333
"397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.68116666666667,2.6115,2.89516666666667,2.95066666666667,2.9865,2.997,2.99966666666667,3,3,3,3
"398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.68183333333333,2.59216666666667,2.84933333333333,2.9025,2.9545,2.9875,3,3,3,3,3
"399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.53566666666667,2.25616666666667,2.46283333333333,2.48933333333333,2.511,2.54616666666667,2.57616666666667,2.60616666666667,2.64266666666667,2.68683333333333,2.7365
"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.55866666666667,2.27783333333333,2.45583333333333,2.4895,2.53883333333333,2.59466666666667,2.65866666666667,2.72283333333333,2.77566666666667,2.852,2.9255,2.96233333333333,2.98216666666667,2.9955,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6665,2.56683333333333,2.83733333333333,2.8965,2.94266666666667,2.9685,2.98216666666667,2.99333333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.70516666666667,2.627,2.86966666666667,2.90783333333333,2.93883333333333,2.9595,2.97933333333333,2.99183333333333,2.99533333333333,2.99833333333333,2.9995,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.691,2.60433333333333,2.85633333333333,2.91283333333333,2.9585,2.98566666666667,2.99833333333333,2.9995,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.68533333333333,2.6135,2.8895,2.93833333333333,2.96783333333333,2.9825,2.9915,2.99833333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.60733333333333,2.4295,2.67666666666667,2.75083333333333,2.8325,2.89983333333333,2.95866666666667,2.99216666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.67166666666667,2.58433333333333,2.85416666666667,2.90566666666667,2.9455,2.96983333333333,2.98716666666667,2.99316666666667,2.998,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.65566666666667,2.51566666666667,2.75133333333333,2.79583333333333,2.82016666666667,2.8445,2.87033333333333,2.89483333333333,2.93033333333333,2.95633333333333,2.9695,2.981,2.99033333333333,2.99666666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69366666666667,2.63366666666667,2.91633333333333,2.95716666666667,2.97566666666667,2.98883333333333,2.99866666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.66566666666667,2.58933333333333,2.88016666666667,2.91983333333333,2.9405,2.95433333333333,2.96966666666667,2.984,2.99483333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.7395,2.70566666666667,2.96183333333333,2.98816666666667,2.99566666666667,2.99933333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2.99366666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2.99183333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69733333333333,2.62483333333333,2.88433333333333,2.92266666666667,2.94733333333333,2.9665,2.9795,2.991,2.99866666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.674,2.58316666666667,2.845,2.88033333333333,2.90766666666667,2.932,2.95066666666667,2.9615,2.97183333333333,2.98166666666667,2.99166666666667,2.9995,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.68916666666667,2.61966666666667,2.89083333333333,2.93066666666667,2.954,2.96266666666667,2.97766666666667,2.99383333333333,2.999,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.71083333333333,2.67183333333333,2.95483333333333,2.99,2.99966666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.709,2.66633333333333,2.94483333333333,2.97533333333333,2.98866666666667,2.99783333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.579,2.397,2.67266666666667,2.72766666666667,2.769,2.80333333333333,2.83983333333333,2.8805,2.91633333333333,2.9455,2.97816666666667,2.9985,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2.99283333333333,2.99983333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.49783333333333,2.156,2.341,2.386,2.42883333333333,2.473,2.54083333333333,2.625,2.70016666666667,2.77333333333333,2.83483333333333,2.89416666666667,2.95266666666667,2.9825,2.99583333333333,2.99983333333333,3,3,3,3,3,3,3,3,3,3
"421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.74316666666667,2.69466666666667,2.92966666666667,2.9685,2.99266666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.678,2.635,2.9475,2.985,2.99833333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2.991,2.99983333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.67233333333333,2.59983333333333,2.887,2.92233333333333,2.93866666666667,2.952,2.96583333333333,2.97866666666667,2.99216666666667,2.99933333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.00016666666667,1.00966666666667,2,2.99216666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.71366666666667,2.64533333333333,2.89933333333333,2.95,2.98233333333333,2.99683333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69033333333333,2.58566666666667,2.81533333333333,2.855,2.91033333333333,2.95633333333333,2.9805,2.9955,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.659,2.59116666666667,2.898,2.95266666666667,2.98333333333333,2.99166666666667,2.99766666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69883333333333,2.66516666666667,2.96333333333333,2.99383333333333,2.99983333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.551,2.29833333333333,2.5255,2.5755,2.63333333333333,2.6905,2.74366666666667,2.812,2.8595,2.876,2.908,2.94466666666667,2.97033333333333,2.9875,2.99716666666667,3,3,3,3,3,3,3,3,3
"431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00683333333333,2,2.99366666666667,2.99966666666667,3,3,3,3,3,3,3
"432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.55466666666667,2.27916666666667,2.47266666666667,2.49516666666667,2.514,2.52983333333333,2.55,2.57666666666667,2.612,2.65183333333333,2.6795,2.70166666666667,2.7275,2.75133333333333,2.76966666666667,2.7975,2.82983333333333,2.86333333333333,2.8875,2.90016666666667,2.91683333333333,2.93366666666667,2.94816666666667,2.9585
"433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69183333333333,2.59716666666667,2.84516666666667,2.88933333333333,2.92233333333333,2.94366666666667,2.9595,2.97383333333333,2.9885,2.9985,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.74383333333333,2.70433333333333,2.95483333333333,2.98633333333333,2.99633333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.64,2.54433333333333,2.84,2.88316666666667,2.9155,2.94016666666667,2.95933333333333,2.97316666666667,2.984,2.99466666666667,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.539,2.26066666666667,2.47366666666667,2.51733333333333,2.544,2.56033333333333,2.58783333333333,2.62316666666667,2.65716666666667,2.707,2.78483333333333,2.85066666666667,2.8865,2.92766666666667,2.96466666666667,2.98716666666667,2.9985,3,3,3,3,3,3,3
"437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6685,2.5715,2.83666666666667,2.87216666666667,2.89116666666667,2.909,2.93033333333333,2.96433333333333,2.99183333333333,2.99983333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.63133333333333,2.49116666666667,2.74316666666667,2.78766666666667,2.83633333333333,2.876,2.91416666666667,2.948,2.97033333333333,2.98516666666667,2.995,2.99983333333333,3,3,3,3,3,3,3,3,3,3,3,3
"439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.609,2.40233333333333,2.60966666666667,2.65316666666667,2.7175,2.80183333333333,2.88233333333333,2.93733333333333,2.971,2.991,2.99866666666667,3,3,3,3,3,3,3,3,3,3,3,3,3
"440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.70616666666667,2.657,2.92616666666667,2.95833333333333,2.97183333333333,2.976,2.98,2.98583333333333,2.99366666666667,2.9985,2.99933333333333,3,3,3,3,3,3,3,3,3,3,3,3,3
"441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69966666666667,2.63316666666667,2.89833333333333,2.93766666666667,2.97316666666667,2.99583333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.52666666666667,2.28283333333333,2.53983333333333,2.59316666666667,2.66016666666667,2.70416666666667,2.73333333333333,2.79566666666667,2.87366666666667,2.9185,2.95,2.98383333333333,2.99866666666667,3,3,3,3,3,3,3,3,3,3,3
"443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.665,2.54166666666667,2.78216666666667,2.816,2.83616666666667,2.86483333333333,2.8965,2.93066666666667,2.959,2.98116666666667,2.99866666666667,3,3,3,3,3,3,3,3,3,3,3,3
"444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69333333333333,2.655,2.9545,2.98766666666667,2.99883333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.02033333333333,2,2.993,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.653,2.567,2.8635,2.92133333333333,2.956,2.97183333333333,2.98366666666667,2.99316666666667,2.99933333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.61716666666667,2.49166666666667,2.78333333333333,2.83983333333333,2.899,2.94166666666667,2.96533333333333,2.9815,2.99316666666667,2.99983333333333,3,3,3,3,3,3,3,3,3,3,3,3,3
"448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.676,2.59233333333333,2.87016666666667,2.91383333333333,2.9405,2.9605,2.97633333333333,2.98633333333333,2.98783333333333,2.99033333333333,2.99266666666667,2.9945,2.99783333333333,3,3,3,3,3,3,3,3,3,3
"449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.71216666666667,2.64766666666667,2.90383333333333,2.9395,2.9635,2.98833333333333,2.99933333333333,3,3,3,3,3,3,3,3,3,3,3,3
"450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.69383333333333,2.63366666666667,2.91733333333333,2.95866666666667,2.978,2.9895,2.99666666666667,2.999,3,3,3,3,3,3,3,3,3,3,3
"451",NA,NA,NA,NA,NA,1,1.647,2.49366666666667,2.72316666666667,2.77183333333333,2.81066666666667,2.83683333333333,2.85483333333333,2.86316666666667,2.86983333333333,2.88116666666667,2.8995,2.91233333333333,2.92283333333333,2.94216666666667,2.96316666666667,2.97583333333333,2.9875,2.99733333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"452",NA,NA,NA,NA,NA,1,2,2.99233333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
