Program,RingNo,Species,ColourRing,RingerCode,Ringer,RingingDate,SiteID,AgeCode,Age,SEX,Notes
REYK,14499,Fálki,,32,Finnur Guðmundsson,7/31/1954,3376,202,Eldisungi,0,"Tekinn úr hr. alinn til útflutnings á Ystafelli, S-Þing."
REYK,2451,Fálki,,62,Helgi Þórarinsson (eldri),7/8/1940,703,101,Ófleygur ungi í hreiðri,0,
REYK,2452,Fálki,,62,Helgi Þórarinsson (eldri),7/8/1940,703,101,Ófleygur ungi í hreiðri,0,
REYK,2453,Fálki,,62,Helgi Þórarinsson (eldri),7/8/1940,703,101,Ófleygur ungi í hreiðri,0,
REYK,32671,Fálki,,88,Hallgrímur Sæmundsson,9/28/1943,3437,460,Fullvaxinn (1. árs+),0,
REYK,21602,Fálki,,97,Tryggvi Eyjólfsson,9/12/1958,1743,100,Ófleygur ungi,0,
REYK,33202,Fálki,,139,Ragnar Víkingsson,12/14/1952,400,305,Fleygur ungi,0,
REYK,36240,Fálki,,145,Tryggvi Stefánsson (1953),6/13/1958,1304,101,Ófleygur ungi í hreiðri,0,
REYK,21739,Fálki,,148,Óskar J. Sigurðsson,10/31/1966,1914,410,Fullvaxinn (1. ár),0,
REYK,21795,Fálki,,148,Óskar J. Sigurðsson,2/17/2001,1910,400,Fullvaxinn,0,Hv.F.í Brynjólfi ÁR 1.2.
REYK,139401,Fálki,,148,Óskar J. Sigurðsson,10/11/2013,1914,410,Fullvaxinn (1. ár),0,
REYK,35406,Fálki,,152,Tryggvi Sigtryggsson,6/21/1958,3323,101,Ófleygur ungi í hreiðri,0,"Systkini: 35407, 35408, 35409."
REYK,35407,Fálki,,152,Tryggvi Sigtryggsson,6/21/1958,3323,101,Ófleygur ungi í hreiðri,0,"Systkini: 35406, 35408, 35409."
REYK,35408,Fálki,,152,Tryggvi Sigtryggsson,6/21/1958,3323,101,Ófleygur ungi í hreiðri,0,"Systkini: 35406, 35407, 35409."
REYK,35409,Fálki,,152,Tryggvi Sigtryggsson,6/21/1958,3323,101,Ófleygur ungi í hreiðri,0,"Systkini: 35406, 35407, 35408."
REYK,22446,Fálki,,159,Sigurður Helgason,12/20/1961,1670,460,Fullvaxinn (1. árs+),M,
REYK,18551,Fálki,,191,Ævar Petersen,4/23/1977,20,400,Fullvaxinn,0,
REYK,17957,Fálki,,191,Ævar Petersen,5/23/1986,3502,400,Fullvaxinn,0,"Fannst við Ásgarð í Breiðdal, S-Múl. 7.5.1986, þveginn og sleppt 23.5."
REYK,0457,Fálki,,214,Sigurgeir Sigurðsson,11/10/1973,1910,410,Fullvaxinn (1. ár),0,
REYK,16202,Fálki,,214,Sigurgeir Sigurðsson,3/25/1989,1910,400,Fullvaxinn,0,
REYK,17512,Fálki,,214,Sigurgeir Sigurðsson,3/22/1992,1910,492,"Fullvaxinn í haldi, sleppt annars staðar",0,"Fannst 1.3.1992 illa á sig kominn, horaður, gat ekki flogið."
REYK,15551,Fálki,,216,Ólafur K. Nielsen,7/12/1975,3396,101,Ófleygur ungi í hreiðri,0,
REYK,15552,Fálki,,216,Ólafur K. Nielsen,7/12/1975,3396,101,Ófleygur ungi í hreiðri,0,
REYK,15553,Fálki,,216,Ólafur K. Nielsen,7/12/1975,3396,101,Ófleygur ungi í hreiðri,0,
REYK,15554,Fálki,,216,Ólafur K. Nielsen,6/20/1976,1324,100,Ófleygur ungi,0,
REYK,15555,Fálki,,216,Ólafur K. Nielsen,6/20/1976,1324,100,Ófleygur ungi,0,
REYK,15556,Fálki,,216,Ólafur K. Nielsen,6/20/1976,1324,100,Ófleygur ungi,0,
REYK,15557,Fálki,,216,Ólafur K. Nielsen,6/20/1976,1324,100,Ófleygur ungi,0,
REYK,15558,Fálki,,216,Ólafur K. Nielsen,7/25/1976,2401,100,Ófleygur ungi,0,
REYK,15559,Fálki,,216,Ólafur K. Nielsen,6/15/1978,1324,100,Ófleygur ungi,0,
REYK,15560,Fálki,,216,Ólafur K. Nielsen,6/15/1978,1324,100,Ófleygur ungi,0,
REYK,15561,Fálki,,216,Ólafur K. Nielsen,6/15/1978,1324,100,Ófleygur ungi,0,
REYK,15562,Fálki,,216,Ólafur K. Nielsen,6/15/1978,1324,101,Ófleygur ungi í hreiðri,0,
REYK,15563,Fálki,,216,Ólafur K. Nielsen,7/6/1978,1293,100,Ófleygur ungi,0,
REYK,15564,Fálki,,216,Ólafur K. Nielsen,7/6/1978,1293,100,Ófleygur ungi,0,
REYK,15565,Fálki,,216,Ólafur K. Nielsen,7/6/1978,1293,100,Ófleygur ungi,0,
REYK,15566,Fálki,,216,Ólafur K. Nielsen,7/6/1978,1293,100,Ófleygur ungi,0,
REYK,110153,Fálki,,216,Ólafur K. Nielsen,6/9/1981,1262,100,Ófleygur ungi,F,
REYK,110154,Fálki,,216,Ólafur K. Nielsen,6/9/1981,1262,100,Ófleygur ungi,M,
REYK,110155,Fálki,,216,Ólafur K. Nielsen,6/9/1981,1262,100,Ófleygur ungi,M,
REYK,110156,Fálki,,216,Ólafur K. Nielsen,6/10/1981,1446,100,Ófleygur ungi,M,
REYK,110157,Fálki,,216,Ólafur K. Nielsen,6/10/1981,1446,100,Ófleygur ungi,M,
REYK,110158,Fálki,,216,Ólafur K. Nielsen,6/10/1981,1446,100,Ófleygur ungi,M,
REYK,110159,Fálki,,216,Ólafur K. Nielsen,6/10/1981,1446,100,Ófleygur ungi,F,
REYK,110168,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1384,100,Ófleygur ungi,F,
REYK,110169,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1384,100,Ófleygur ungi,M,
REYK,110170,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1384,100,Ófleygur ungi,F,
REYK,110160,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1391,100,Ófleygur ungi,M,
REYK,110163,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1391,100,Ófleygur ungi,M,
REYK,110164,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1391,501,Fullorðinn með hreiður,F,
REYK,110165,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1229,100,Ófleygur ungi,F,
REYK,110166,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1229,100,Ófleygur ungi,M,
REYK,110167,Fálki,,216,Ólafur K. Nielsen,6/11/1981,1229,100,Ófleygur ungi,F,
REYK,110161,Fálki,,216,Ólafur K. Nielsen,6/11/1981,2318,100,Ófleygur ungi,F,
REYK,110162,Fálki,,216,Ólafur K. Nielsen,6/11/1981,2318,100,Ófleygur ungi,M,
REYK,110171,Fálki,,216,Ólafur K. Nielsen,6/13/1981,2356,100,Ófleygur ungi,M,
REYK,110172,Fálki,,216,Ólafur K. Nielsen,6/13/1981,2356,100,Ófleygur ungi,M,
REYK,110173,Fálki,,216,Ólafur K. Nielsen,6/13/1981,2356,100,Ófleygur ungi,F,
REYK,110174,Fálki,,216,Ólafur K. Nielsen,6/13/1981,1330,100,Ófleygur ungi,F,
REYK,110175,Fálki,,216,Ólafur K. Nielsen,6/13/1981,1330,100,Ófleygur ungi,F,
REYK,110176,Fálki,,216,Ólafur K. Nielsen,6/13/1981,1330,100,Ófleygur ungi,M,
REYK,110177,Fálki,,216,Ólafur K. Nielsen,6/16/1981,1273,100,Ófleygur ungi,M,
REYK,110178,Fálki,,216,Ólafur K. Nielsen,6/16/1981,1273,100,Ófleygur ungi,F,
REYK,110179,Fálki,,216,Ólafur K. Nielsen,6/16/1981,1273,100,Ófleygur ungi,M,
REYK,110184,Fálki,,216,Ólafur K. Nielsen,6/17/1981,1488,100,Ófleygur ungi,F,
REYK,110185,Fálki,,216,Ólafur K. Nielsen,6/17/1981,1488,100,Ófleygur ungi,F,
REYK,110186,Fálki,,216,Ólafur K. Nielsen,6/22/1981,3317,100,Ófleygur ungi,F,
REYK,110187,Fálki,,216,Ólafur K. Nielsen,6/22/1981,3317,100,Ófleygur ungi,F,
REYK,110188,Fálki,,216,Ólafur K. Nielsen,6/22/1981,3317,100,Ófleygur ungi,F,
REYK,110189,Fálki,,216,Ólafur K. Nielsen,6/24/1981,891,100,Ófleygur ungi,F,
REYK,110190,Fálki,,216,Ólafur K. Nielsen,6/29/1981,1293,100,Ófleygur ungi,M,"Systkini: 110191, 110192"
REYK,110191,Fálki,,216,Ólafur K. Nielsen,6/29/1981,1293,100,Ófleygur ungi,F,"Systkini: 110190, 110192"
REYK,110192,Fálki,,216,Ólafur K. Nielsen,6/29/1981,1293,100,Ófleygur ungi,F,"Systkini: 110190, 110191"
REYK,110193,Fálki,,216,Ólafur K. Nielsen,7/1/1981,2396,100,Ófleygur ungi,M,
REYK,110194,Fálki,,216,Ólafur K. Nielsen,7/1/1981,2396,100,Ófleygur ungi,M,
REYK,110195,Fálki,,216,Ólafur K. Nielsen,7/1/1981,2396,100,Ófleygur ungi,F,
REYK,17551,Fálki,,216,Ólafur K. Nielsen,6/2/1982,1446,400,Fullvaxinn,F,
REYK,17552,Fálki,,216,Ólafur K. Nielsen,6/8/1982,1384,400,Fullvaxinn,F,
REYK,112501,Fálki,gulur 28,216,Ólafur K. Nielsen,6/8/1982,1384,101,Ófleygur ungi í hreiðri,F,
REYK,112502,Fálki,gulur 30,216,Ólafur K. Nielsen,6/8/1982,1384,101,Ófleygur ungi í hreiðri,M,
REYK,112503,Fálki,gulur 29,216,Ólafur K. Nielsen,6/8/1982,1384,101,Ófleygur ungi í hreiðri,F,
REYK,112504,Fálki,,216,Ólafur K. Nielsen,6/8/1982,1384,101,Ófleygur ungi í hreiðri,M,
REYK,17614,Fálki,,216,Ólafur K. Nielsen,6/9/1982,1936,100,Ófleygur ungi,M,
REYK,17615,Fálki,,216,Ólafur K. Nielsen,6/9/1982,1936,100,Ófleygur ungi,M,
REYK,112505,Fálki,gulur 33,216,Ólafur K. Nielsen,6/9/1982,1936,101,Ófleygur ungi í hreiðri,F,"Systkini: 17614, 17615"
REYK,112506,Fálki,,216,Ólafur K. Nielsen,6/13/1982,2128,101,Ófleygur ungi í hreiðri,F,
REYK,112507,Fálki,,216,Ólafur K. Nielsen,6/13/1982,2128,101,Ófleygur ungi í hreiðri,F,
REYK,112508,Fálki,gulur 19,216,Ólafur K. Nielsen,6/13/1982,2128,101,Ófleygur ungi í hreiðri,F,
REYK,112509,Fálki,,216,Ólafur K. Nielsen,6/13/1982,2128,101,Ófleygur ungi í hreiðri,F,
REYK,17620,Fálki,,216,Ólafur K. Nielsen,6/14/1982,1259,100,Ófleygur ungi,M,
REYK,17621,Fálki,,216,Ólafur K. Nielsen,6/14/1982,1259,100,Ófleygur ungi,M,
REYK,112510,Fálki,gulur 20,216,Ólafur K. Nielsen,6/14/1982,1259,101,Ófleygur ungi í hreiðri,F,
REYK,112511,Fálki,gulur 21,216,Ólafur K. Nielsen,6/14/1982,1259,101,Ófleygur ungi í hreiðri,F,
REYK,112512,Fálki,gulur 27,216,Ólafur K. Nielsen,6/16/1982,1293,101,Ófleygur ungi í hreiðri,F,
REYK,17622,Fálki,,216,Ólafur K. Nielsen,6/16/1982,1293,100,Ófleygur ungi,M,
REYK,17623,Fálki,,216,Ólafur K. Nielsen,6/16/1982,1293,100,Ófleygur ungi,M,
REYK,17624,Fálki,,216,Ólafur K. Nielsen,6/16/1982,1293,100,Ófleygur ungi,M,
REYK,112513,Fálki,,216,Ólafur K. Nielsen,6/16/1982,2396,101,Ófleygur ungi í hreiðri,F,
REYK,112514,Fálki,gulur 24,216,Ólafur K. Nielsen,6/16/1982,2396,101,Ófleygur ungi í hreiðri,F,
REYK,17625,Fálki,,216,Ólafur K. Nielsen,6/16/1982,2396,100,Ófleygur ungi,M,
REYK,17626,Fálki,,216,Ólafur K. Nielsen,6/16/1982,2396,100,Ófleygur ungi,M,
REYK,17627,Fálki,,216,Ólafur K. Nielsen,6/17/1982,1306,100,Ófleygur ungi,M,
REYK,17628,Fálki,,216,Ólafur K. Nielsen,6/17/1982,1306,100,Ófleygur ungi,M,
REYK,112515,Fálki,gulur 1,216,Ólafur K. Nielsen,6/17/1982,1306,101,Ófleygur ungi í hreiðri,F,
REYK,112516,Fálki,gulur 4,216,Ólafur K. Nielsen,6/17/1982,1306,101,Ófleygur ungi í hreiðri,F,
REYK,17629,Fálki,,216,Ólafur K. Nielsen,6/17/1982,1446,100,Ófleygur ungi,M,
REYK,112517,Fálki,gulur 5,216,Ólafur K. Nielsen,6/17/1982,1446,101,Ófleygur ungi í hreiðri,F,
REYK,112518,Fálki,gulur 7,216,Ólafur K. Nielsen,6/17/1982,1446,100,Ófleygur ungi,F,
REYK,112519,Fálki,gulur 8,216,Ólafur K. Nielsen,6/17/1982,1446,101,Ófleygur ungi í hreiðri,F,
REYK,17632,Fálki,,216,Ólafur K. Nielsen,6/20/1982,891,100,Ófleygur ungi,M,
REYK,112520,Fálki,gulur 10,216,Ólafur K. Nielsen,6/21/1982,1283,101,Ófleygur ungi í hreiðri,F,
REYK,112521,Fálki,gulur 12,216,Ólafur K. Nielsen,6/21/1982,1283,101,Ófleygur ungi í hreiðri,F,
REYK,17630,Fálki,,216,Ólafur K. Nielsen,6/21/1982,1283,100,Ófleygur ungi,M,
REYK,112522,Fálki,gulur 13,216,Ólafur K. Nielsen,6/30/1982,2397,101,Ófleygur ungi í hreiðri,F,
REYK,112523,Fálki,gulur 14,216,Ólafur K. Nielsen,6/30/1982,2397,101,Ófleygur ungi í hreiðri,F,
REYK,112524,Fálki,,216,Ólafur K. Nielsen,7/1/1982,934,100,Ófleygur ungi,F,
REYK,112525,Fálki,gulur 17,216,Ólafur K. Nielsen,7/1/1982,934,101,Ófleygur ungi í hreiðri,F,
REYK,112526,Fálki,gulur 18,216,Ólafur K. Nielsen,7/1/1982,934,101,Ófleygur ungi í hreiðri,F,
REYK,17631,Fálki,,216,Ólafur K. Nielsen,7/1/1982,934,100,Ófleygur ungi,M,
REYK,112527,Fálki,gulur 34,216,Ólafur K. Nielsen,7/6/1982,1486,101,Ófleygur ungi í hreiðri,F,
REYK,112528,Fálki,,216,Ólafur K. Nielsen,6/21/1983,1229,501,Fullorðinn með hreiður,F,
REYK,112529,Fálki,HR,216,Ólafur K. Nielsen,6/30/1983,935,101,Ófleygur ungi í hreiðri,0,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,112530,Fálki,,216,Ólafur K. Nielsen,7/2/1983,914,101,Ófleygur ungi í hreiðri,F,
REYK,112531,Fálki,SH,216,Ólafur K. Nielsen,7/4/1983,1363,101,Ófleygur ungi í hreiðri,F,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,17633,Fálki,,216,Ólafur K. Nielsen,7/4/1983,1363,100,Ófleygur ungi,M,
REYK,112532,Fálki,RS,216,Ólafur K. Nielsen,7/4/1983,1936,101,Ófleygur ungi í hreiðri,F,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,17634,Fálki,,216,Ólafur K. Nielsen,7/4/1983,1936,100,Ófleygur ungi,M,
REYK,112533,Fálki,SH,216,Ólafur K. Nielsen,7/5/1983,1486,101,Ófleygur ungi í hreiðri,F,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,112534,Fálki,HR,216,Ólafur K. Nielsen,7/5/1983,1486,101,Ófleygur ungi í hreiðri,F,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,17635,Fálki,,216,Ólafur K. Nielsen,7/5/1983,1486,100,Ófleygur ungi,M,
REYK,112535,Fálki,HS,216,Ólafur K. Nielsen,7/8/1983,1295,101,Ófleygur ungi í hreiðri,F,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,112536,Fálki,SR,216,Ólafur K. Nielsen,7/8/1983,1295,101,Ófleygur ungi í hreiðri,F,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,17636,Fálki,,216,Ólafur K. Nielsen,7/8/1983,1295,100,Ófleygur ungi,M,
REYK,17637,Fálki,,216,Ólafur K. Nielsen,7/16/1983,891,100,Ófleygur ungi,M,
REYK,112537,Fálki,BR,216,Ólafur K. Nielsen,7/16/1983,891,101,Ófleygur ungi í hreiðri,F,
REYK,112538,Fálki,BS,216,Ólafur K. Nielsen,7/16/1983,891,101,Ófleygur ungi í hreiðri,F,"Litmerki: R=rautt, H=hvítt, B=blátt, S=svart, G=gult"
REYK,17638,Fálki,,216,Ólafur K. Nielsen,7/19/1983,1446,100,Ófleygur ungi,M,
REYK,17639,Fálki,,216,Ólafur K. Nielsen,7/19/1983,1446,100,Ófleygur ungi,M,
REYK,17640,Fálki,,216,Ólafur K. Nielsen,7/29/1983,1229,100,Ófleygur ungi,M,
REYK,17641,Fálki,,216,Ólafur K. Nielsen,7/29/1983,1229,100,Ófleygur ungi,M,
REYK,112540,Fálki,,216,Ólafur K. Nielsen,6/3/1984,1936,101,Ófleygur ungi í hreiðri,M,
REYK,112541,Fálki,,216,Ólafur K. Nielsen,6/3/1984,1936,101,Ófleygur ungi í hreiðri,F,
REYK,17929,Fálki,,216,Ólafur K. Nielsen,6/3/1984,1936,100,Ófleygur ungi,F,Syst. 112540-112541.
REYK,112542,Fálki,,216,Ólafur K. Nielsen,6/7/1984,1323,101,Ófleygur ungi í hreiðri,F,
REYK,112543,Fálki,,216,Ólafur K. Nielsen,6/7/1984,1323,101,Ófleygur ungi í hreiðri,F,
REYK,17930,Fálki,,216,Ólafur K. Nielsen,6/7/1984,1322,100,Ófleygur ungi,M,Syst. 112542-112543.
REYK,112544,Fálki,,216,Ólafur K. Nielsen,6/8/1984,1446,101,Ófleygur ungi í hreiðri,F,
REYK,17931,Fálki,,216,Ólafur K. Nielsen,6/8/1984,1446,101,Ófleygur ungi í hreiðri,M,"Syst. 17931-17932, 112544."
REYK,17932,Fálki,,216,Ólafur K. Nielsen,6/8/1984,1446,100,Ófleygur ungi,F,"Syst. 17931-17932, 112544."
REYK,112545,Fálki,,216,Ólafur K. Nielsen,6/9/1984,1254,101,Ófleygur ungi í hreiðri,F,
REYK,112546,Fálki,,216,Ólafur K. Nielsen,6/9/1984,1254,101,Ófleygur ungi í hreiðri,F,
REYK,112547,Fálki,,216,Ólafur K. Nielsen,6/9/1984,1254,101,Ófleygur ungi í hreiðri,M,
REYK,17933,Fálki,,216,Ólafur K. Nielsen,6/9/1984,1254,101,Ófleygur ungi í hreiðri,M,Syst. 112545-112547.
REYK,112548,Fálki,,216,Ólafur K. Nielsen,6/14/1984,970,101,Ófleygur ungi í hreiðri,F,
REYK,112549,Fálki,,216,Ólafur K. Nielsen,6/14/1984,970,101,Ófleygur ungi í hreiðri,M,"Systkini: 112548, 17936"
REYK,17936,Fálki,,216,Ólafur K. Nielsen,6/14/1984,970,101,Ófleygur ungi í hreiðri,M,"Syst.: 17936, 112548, 112549."
REYK,17937,Fálki,,216,Ólafur K. Nielsen,6/16/1984,3478,101,Ófleygur ungi í hreiðri,M,"Syst.: 17937, 17938."
REYK,17938,Fálki,,216,Ólafur K. Nielsen,6/16/1984,3478,101,Ófleygur ungi í hreiðri,M,"Syst.: 17937, 17938."
REYK,112550,Fálki,,216,Ólafur K. Nielsen,6/18/1984,891,101,Ófleygur ungi í hreiðri,F,
REYK,17939,Fálki,,216,Ólafur K. Nielsen,6/18/1984,891,101,Ófleygur ungi í hreiðri,M,"Syst.: 17939, 112550."
REYK,110108,Fálki,,216,Ólafur K. Nielsen,6/19/1984,914,100,Ófleygur ungi,F,
REYK,110107,Fálki,,216,Ólafur K. Nielsen,6/19/1984,905,100,Ófleygur ungi,F,
REYK,17942,Fálki,,216,Ólafur K. Nielsen,6/19/1984,914,101,Ófleygur ungi í hreiðri,M,"Syst.: 17942-17944, 110108."
REYK,17943,Fálki,,216,Ólafur K. Nielsen,6/19/1984,914,101,Ófleygur ungi í hreiðri,M,"Syst.: 17942-17944, 110108."
REYK,17944,Fálki,,216,Ólafur K. Nielsen,6/19/1984,914,101,Ófleygur ungi í hreiðri,M,"Syst.: 17942-17944, 110108."
REYK,17940,Fálki,,216,Ólafur K. Nielsen,6/19/1984,931,101,Ófleygur ungi í hreiðri,M,"Syst.: 17940, 110107."
REYK,110109,Fálki,,216,Ólafur K. Nielsen,6/21/1984,934,100,Ófleygur ungi,F,
REYK,17946,Fálki,,216,Ólafur K. Nielsen,6/21/1984,934,100,Ófleygur ungi,M,
REYK,17947,Fálki,,216,Ólafur K. Nielsen,6/21/1984,3390,101,Ófleygur ungi í hreiðri,M,"Syst.: 17945-17947, 110109."
REYK,17945,Fálki,,216,Ólafur K. Nielsen,6/21/1984,3390,101,Ófleygur ungi í hreiðri,M,"Syst.: 17945-17947, 110109."
REYK,17948,Fálki,,216,Ólafur K. Nielsen,6/22/1984,934,100,Ófleygur ungi,M,"Syst.: 17948, 110110, 110111."
REYK,110110,Fálki,,216,Ólafur K. Nielsen,6/22/1984,934,100,Ófleygur ungi,F,
REYK,110111,Fálki,,216,Ólafur K. Nielsen,6/22/1984,934,100,Ófleygur ungi,F,
REYK,17645,Fálki,,216,Ólafur K. Nielsen,6/25/1984,978,101,Ófleygur ungi í hreiðri,M,
REYK,17646,Fálki,,216,Ólafur K. Nielsen,6/25/1984,978,101,Ófleygur ungi í hreiðri,M,
REYK,17647,Fálki,,216,Ólafur K. Nielsen,6/25/1984,978,101,Ófleygur ungi í hreiðri,M,
REYK,110112,Fálki,,216,Ólafur K. Nielsen,6/26/1984,1375,100,Ófleygur ungi,F,
REYK,110113,Fálki,,216,Ólafur K. Nielsen,7/1/1984,1369,100,Ófleygur ungi,F,
REYK,17648,Fálki,,216,Ólafur K. Nielsen,7/1/1984,1439,101,Ófleygur ungi í hreiðri,M,
REYK,17649,Fálki,,216,Ólafur K. Nielsen,7/6/1984,1441,101,Ófleygur ungi í hreiðri,M,
REYK,17650,Fálki,,216,Ólafur K. Nielsen,7/6/1984,1441,101,Ófleygur ungi í hreiðri,M,
REYK,110114,Fálki,,216,Ólafur K. Nielsen,7/11/1984,1283,100,Ófleygur ungi,F,
REYK,17802,Fálki,,216,Ólafur K. Nielsen,7/12/1984,1295,100,Ófleygur ungi,M,Syst.: Reykjavík 110116.
REYK,110116,Fálki,,216,Ólafur K. Nielsen,7/12/1984,1295,100,Ófleygur ungi,F,
REYK,17801,Fálki,,216,Ólafur K. Nielsen,7/12/1984,1478,100,Ófleygur ungi,M,Syst.: Reykjavík 110115.
REYK,110115,Fálki,,216,Ólafur K. Nielsen,7/12/1984,1478,100,Ófleygur ungi,F,
REYK,17803,Fálki,,216,Ólafur K. Nielsen,7/30/1984,1283,100,Ófleygur ungi,0,Syst.: Reykjavík 110114.
REYK,17808,Fálki,,216,Ólafur K. Nielsen,5/11/1985,1322,470,Fullvaxinn (2. ára+),M,
REYK,110117,Fálki,,216,Ólafur K. Nielsen,5/13/1985,1297,501,Fullorðinn með hreiður,F,
REYK,110118,Fálki,,216,Ólafur K. Nielsen,5/14/1985,894,501,Fullorðinn með hreiður,F,
REYK,110119,Fálki,,216,Ólafur K. Nielsen,5/16/1985,1478,501,Fullorðinn með hreiður,F,
REYK,17814,Fálki,,216,Ólafur K. Nielsen,6/8/1985,1936,100,Ófleygur ungi,M,
REYK,110120,Fálki,,216,Ólafur K. Nielsen,6/8/1985,1936,100,Ófleygur ungi,F,
REYK,110121,Fálki,,216,Ólafur K. Nielsen,6/8/1985,1936,100,Ófleygur ungi,F,
REYK,17816,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1384,100,Ófleygur ungi,M,
REYK,17817,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1384,100,Ófleygur ungi,M,
REYK,110126,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1384,100,Ófleygur ungi,F,
REYK,110127,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1384,100,Ófleygur ungi,F,
REYK,110124,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1308,100,Ófleygur ungi,M,
REYK,110125,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1308,100,Ófleygur ungi,M,
REYK,110122,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1283,100,Ófleygur ungi,F,
REYK,110123,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1283,100,Ófleygur ungi,M,
REYK,17815,Fálki,,216,Ólafur K. Nielsen,6/9/1985,1308,100,Ófleygur ungi,F,
REYK,17818,Fálki,,216,Ólafur K. Nielsen,6/10/1985,1446,100,Ófleygur ungi,M,
REYK,110128,Fálki,,216,Ólafur K. Nielsen,6/10/1985,1446,100,Ófleygur ungi,F,
REYK,110129,Fálki,,216,Ólafur K. Nielsen,6/10/1985,1446,100,Ófleygur ungi,M,
REYK,112551,Fálki,,216,Ólafur K. Nielsen,6/11/1985,1262,101,Ófleygur ungi í hreiðri,F,
REYK,110130,Fálki,,216,Ólafur K. Nielsen,6/11/1985,1262,100,Ófleygur ungi,F,
REYK,17819,Fálki,,216,Ólafur K. Nielsen,6/11/1985,1262,100,Ófleygur ungi,M,
REYK,17820,Fálki,,216,Ólafur K. Nielsen,6/11/1985,1262,100,Ófleygur ungi,M,
REYK,17821,Fálki,,216,Ólafur K. Nielsen,6/13/1985,1486,100,Ófleygur ungi,M,
REYK,17822,Fálki,,216,Ólafur K. Nielsen,6/13/1985,1486,100,Ófleygur ungi,M,
REYK,17823,Fálki,,216,Ólafur K. Nielsen,6/13/1985,1486,101,Ófleygur ungi í hreiðri,M,
REYK,112552,Fálki,,216,Ólafur K. Nielsen,6/13/1985,1486,101,Ófleygur ungi í hreiðri,F,
REYK,17826,Fálki,,216,Ólafur K. Nielsen,6/15/1985,3083,100,Ófleygur ungi,M,
REYK,17824,Fálki,,216,Ólafur K. Nielsen,6/15/1985,934,100,Ófleygur ungi,F,
REYK,17825,Fálki,,216,Ólafur K. Nielsen,6/15/1985,934,100,Ófleygur ungi,M,
REYK,112553,Fálki,,216,Ólafur K. Nielsen,6/15/1985,934,101,Ófleygur ungi í hreiðri,F,
REYK,112554,Fálki,,216,Ólafur K. Nielsen,6/15/1985,934,101,Ófleygur ungi í hreiðri,F,
REYK,112555,Fálki,,216,Ólafur K. Nielsen,6/17/1985,905,101,Ófleygur ungi í hreiðri,F,
REYK,17827,Fálki,,216,Ólafur K. Nielsen,6/17/1985,905,100,Ófleygur ungi,M,
REYK,17828,Fálki,,216,Ólafur K. Nielsen,6/17/1985,905,100,Ófleygur ungi,M,
REYK,112558,Fálki,,216,Ólafur K. Nielsen,6/18/1985,913,101,Ófleygur ungi í hreiðri,M,
REYK,112559,Fálki,,216,Ólafur K. Nielsen,6/18/1985,913,101,Ófleygur ungi í hreiðri,M,
REYK,17831,Fálki,,216,Ólafur K. Nielsen,6/18/1985,913,100,Ófleygur ungi,M,
REYK,112556,Fálki,,216,Ólafur K. Nielsen,6/18/1985,971,101,Ófleygur ungi í hreiðri,0,
REYK,112557,Fálki,,216,Ólafur K. Nielsen,6/18/1985,971,101,Ófleygur ungi í hreiðri,F,
REYK,17829,Fálki,,216,Ólafur K. Nielsen,6/18/1985,971,100,Ófleygur ungi,0,
REYK,17830,Fálki,,216,Ólafur K. Nielsen,6/18/1985,971,100,Ófleygur ungi,0,
REYK,17832,Fálki,,216,Ólafur K. Nielsen,6/20/1985,1278,100,Ófleygur ungi,M,
REYK,15665,Fálki,,216,Ólafur K. Nielsen,6/22/1985,3474,100,Ófleygur ungi,0,
REYK,17833,Fálki,,216,Ólafur K. Nielsen,6/22/1985,3477,100,Ófleygur ungi,M,
REYK,112563,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1263,101,Ófleygur ungi í hreiðri,F,
REYK,112564,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1263,101,Ófleygur ungi í hreiðri,F,
